Index	Vertex	feature	normal		position		member	gl_Position				member_1			
1287	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1288	424	1	 2572	 3187	 3424	 882	 0.000000	-0.791900	-0.546070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1289	422	1	 2510	 3236	 3523	 828	 0.000000	-0.776444	-0.533429	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1290	418	1	 3110	 2665	 3530	 804	 0.000000	-0.775228	-0.527630	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1291	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1292	424	1	 2572	 3187	 3424	 882	 0.000000	-0.791900	-0.546070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1293	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1294	425	1	 2705	 3075	 3094	 898	 0.000000	-0.843435	-0.549786	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1295	427	1	 2467	 3269	 3064	 936	 0.000000	-0.848171	-0.558752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1296	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1297	427	1	 2467	 3269	 3064	 936	 0.000000	-0.848171	-0.558752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1298	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1299	424	1	 2572	 3187	 3424	 882	 0.000000	-0.791900	-0.546070	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1300	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1301	426	1	 3961	 1042	 3380	 933	 0.000000	-0.798492	-0.557369	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1302	426	1	 3961	 1042	 3380	 933	 0.000000	-0.798492	-0.557369	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1303	423	1	 2771	 3015	 3149	 865	 0.000000	-0.834828	-0.542033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1304	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1305	426	1	 3961	 1042	 3380	 933	 0.000000	-0.798492	-0.557369	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1306	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1307	429	1	 2677	 3099	 3383	 948	 0.000000	-0.798285	-0.561512	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1308	432	1	-246	 4088	 3251	 990	 0.000000	-0.819504	-0.571658	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1309	431	1	 98	 4094	 3211	 990	 0.000000	-0.825684	-0.571660	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1310	433	1	 748	 4027	 3239	 1001	 0.000000	-0.821177	-0.574217	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1311	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1312	427	1	 2467	 3269	 3064	 936	 0.000000	-0.848171	-0.558752	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1313	430	1	 2050	 3545	 3013	 957	 0.000000	-0.856225	-0.563758	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1314	430	1	 2050	 3545	 3013	 957	 0.000000	-0.856225	-0.563758	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1315	431	1	 98	 4094	 3211	 990	 0.000000	-0.825684	-0.571660	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1316	432	1	-246	 4088	 3251	 990	 0.000000	-0.819504	-0.571658	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1317	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1318	430	1	 2050	 3545	 3013	 957	 0.000000	-0.856225	-0.563758	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1319	432	1	-246	 4088	 3251	 990	 0.000000	-0.819504	-0.571658	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1320	428	1	 929	 3989	 3369	 943	 0.000000	-0.800828	-0.560612	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1321	432	1	-246	 4088	 3251	 990	 0.000000	-0.819504	-0.571658	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1322	435	1	 1748	 3704	 3306	 1008	 0.000000	-0.810505	-0.575759	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1323	435	1	 1748	 3704	 3306	 1008	 0.000000	-0.810505	-0.575759	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1324	432	1	-246	 4088	 3251	 990	 0.000000	-0.819504	-0.571658	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1325	436	1	-1559	 3787	 3269	 1011	 0.000000	-0.816959	-0.576488	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1326	431	1	 98	 4094	 3211	 990	 0.000000	-0.825684	-0.571660	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1327	430	1	 2050	 3545	 3013	 957	 0.000000	-0.856225	-0.563758	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1328	434	1	 3339	 2371	 2947	 1008	 0.000000	-0.866275	-0.575352	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1329	431	1	 98	 4094	 3211	 990	 0.000000	-0.825684	-0.571660	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1330	434	1	 3339	 2371	 2947	 1008	 0.000000	-0.866275	-0.575352	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1331	437	1	 1963	 3594	 3136	 1014	 0.000000	-0.837024	-0.577132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1332	431	1	 98	 4094	 3211	 990	 0.000000	-0.825684	-0.571660	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1333	437	1	 1963	 3594	 3136	 1014	 0.000000	-0.837024	-0.577132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1334	438	1	-893	 3997	 3142	 1021	 0.000000	-0.836667	-0.578896	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1335	441	1	-3954	-1066	 3110	 1028	 0.000000	-0.842290	-0.578991	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1336	440	1	 4080	-357	 2941	 1026	 0.000000	-0.867062	-0.578739	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1337	442	1	-3784	-1567	 3108	 1030	 0.000000	-0.842568	-0.579307	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1338	442	1	-3784	-1567	 3108	 1030	 0.000000	-0.842568	-0.579307	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1339	440	1	 4080	-357	 2941	 1026	 0.000000	-0.867062	-0.578739	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1340	444	1	-2394	 3322	 3108	 1031	 0.000000	-0.842285	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1341	444	1	-2394	 3322	 3108	 1031	 0.000000	-0.842285	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1342	440	1	 4080	-357	 2941	 1026	 0.000000	-0.867062	-0.578739	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1343	445	1	 2907	-2885	 2967	 1074	 0.000000	-0.863238	-0.589217	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1344	437	1	 1963	 3594	 3136	 1014	 0.000000	-0.837024	-0.577132	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1345	434	1	 3339	 2371	 2947	 1008	 0.000000	-0.866275	-0.575352	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1346	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1347	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1348	434	1	 3339	 2371	 2947	 1008	 0.000000	-0.866275	-0.575352	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1349	440	1	 4080	-357	 2941	 1026	 0.000000	-0.867062	-0.578739	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1350	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1351	440	1	 4080	-357	 2941	 1026	 0.000000	-0.867062	-0.578739	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1352	441	1	-3954	-1066	 3110	 1028	 0.000000	-0.842290	-0.578991	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1353	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1354	441	1	-3954	-1066	 3110	 1028	 0.000000	-0.842290	-0.578991	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1355	443	1	-3784	-1567	 3111	 1030	 0.000000	-0.842099	-0.579307	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1356	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1357	443	1	-3784	-1567	 3111	 1030	 0.000000	-0.842099	-0.579307	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1358	444	1	-2394	 3322	 3108	 1031	 0.000000	-0.842285	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1359	444	1	-2394	 3322	 3108	 1031	 0.000000	-0.842285	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1360	445	1	 2907	-2885	 2967	 1074	 0.000000	-0.863238	-0.589217	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1361	446	1	 3523	-2088	 3037	 1078	 0.000000	-0.852175	-0.590398	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1362	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1363	444	1	-2394	 3322	 3108	 1031	 0.000000	-0.842285	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1364	446	1	 3523	-2088	 3037	 1078	 0.000000	-0.852175	-0.590398	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1365	439	1	 3794	 1542	 3139	 1024	 0.000000	-0.836182	-0.578849	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1366	446	1	 3523	-2088	 3037	 1078	 0.000000	-0.852175	-0.590398	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1367	447	1	 3270	-2466	 3031	 1084	 0.000000	-0.853164	-0.591689	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1368	446	1	 3523	-2088	 3037	 1078	 0.000000	-0.852175	-0.590398	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1369	445	1	 2907	-2885	 2967	 1074	 0.000000	-0.863238	-0.589217	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1370	448	1	 448	-4071	 2996	 1090	 0.000000	-0.859207	-0.592605	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1371	450	1	 4093	-149	 1702	 892	 0.000000	-1.060653	-0.547396	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1372	449	1	 0	 0	 1680	 873	 0.000000	-1.064923	-0.542988	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1373	451	1	 3990	-922	 1656	 899	 0.000000	-1.067861	-0.548801	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1374	450	1	 4093	-149	 1702	 892	 0.000000	-1.060653	-0.547396	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1375	451	1	 3990	-922	 1656	 899	 0.000000	-1.067861	-0.548801	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1376	452	1	 3455	-2198	 1674	 906	 0.000000	-1.065158	-0.550052	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1377	450	1	 4093	-149	 1702	 892	 0.000000	-1.060653	-0.547396	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1378	452	1	 3455	-2198	 1674	 906	 0.000000	-1.065158	-0.550052	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1379	453	1	 1692	-3729	 1673	 921	 0.000000	-1.065673	-0.553100	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1380	457	1	-4004	 861	 30	 2962	 0.000000	-1.323550	-1.032860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1381	456	1	-2571	-3187	 27	 2959	 0.000000	-1.323727	-1.030922	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1382	458	1	-3556	-2031	 26	 2965	 0.000000	-1.324084	-1.032681	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1383	458	1	-3556	-2031	 26	 2965	 0.000000	-1.324084	-1.032681	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1384	456	1	-2571	-3187	 27	 2959	 0.000000	-1.323727	-1.030922	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1385	464	1	-862	-4004	 17	 2975	 0.000000	-1.324942	-1.034423	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1386	463	1	-2031	 3556	 25	 2974	 0.000000	-1.323930	-1.036495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1387	458	1	-3556	-2031	 26	 2965	 0.000000	-1.324084	-1.032681	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1388	464	1	-862	-4004	 17	 2975	 0.000000	-1.324942	-1.034423	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1389	454	1	 1020	-3966	 32	 2912	 0.000000	-1.322216	-1.019669	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1390	459	1	 4054	 579	 5	 2966	 0.000000	-1.325817	-1.033712	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1391	461	1	 3922	-1179	 8	 2969	 0.000000	-1.325375	-1.033878	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1392	461	1	 3922	-1179	 8	 2969	 0.000000	-1.325375	-1.033878	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1393	459	1	 4054	 579	 5	 2966	 0.000000	-1.325817	-1.033712	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1394	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1395	464	1	-862	-4004	 17	 2975	 0.000000	-1.324942	-1.034423	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1396	461	1	 3922	-1179	 8	 2969	 0.000000	-1.325375	-1.033878	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1397	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1398	455	1	 2278	-3403	 52	 2950	 0.000000	-1.318835	-1.028747	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1399	456	1	-2571	-3187	 27	 2959	 0.000000	-1.323727	-1.030922	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1400	457	1	-4004	 861	 30	 2962	 0.000000	-1.323550	-1.032860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1401	455	1	 2278	-3403	 52	 2950	 0.000000	-1.318835	-1.028747	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1402	457	1	-4004	 861	 30	 2962	 0.000000	-1.323550	-1.032860	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1403	460	1	-3986	-941	 33	 2968	 0.000000	-1.323078	-1.033717	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1404	455	1	 2278	-3403	 52	 2950	 0.000000	-1.318835	-1.028747	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1405	460	1	-3986	-941	 33	 2968	 0.000000	-1.323078	-1.033717	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1406	462	1	 3964	 1030	 53	 2972	 0.000000	-1.318335	-1.035256	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1407	462	1	 3964	 1030	 53	 2972	 0.000000	-1.318335	-1.035256	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1408	460	1	-3986	-941	 33	 2968	 0.000000	-1.323078	-1.033717	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1409	463	1	-2031	 3556	 25	 2974	 0.000000	-1.323930	-1.036495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1410	463	1	-2031	 3556	 25	 2974	 0.000000	-1.323930	-1.036495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1411	464	1	-862	-4004	 17	 2975	 0.000000	-1.324942	-1.034423	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1412	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1413	462	1	 3964	 1030	 53	 2972	 0.000000	-1.318335	-1.035256	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1414	463	1	-2031	 3556	 25	 2974	 0.000000	-1.323930	-1.036495	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1415	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1416	462	1	 3964	 1030	 53	 2972	 0.000000	-1.318335	-1.035256	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1417	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1418	466	1	 2460	 3274	 27	 3014	 0.000000	-1.322704	-1.045784	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1419	466	1	 2460	 3274	 27	 3014	 0.000000	-1.322704	-1.045784	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1420	465	1	 3845	 1409	 9	 2988	 0.000000	-1.325235	-1.039121	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1421	467	1	 3022	 2764	-36	 3025	 0.000000	-1.332433	-1.048207	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1422	466	1	 2460	 3274	 27	 3014	 0.000000	-1.322704	-1.045784	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1423	467	1	 3022	 2764	-36	 3025	 0.000000	-1.332433	-1.048207	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1424	468	1	 2625	 3143	-16	 3026	 0.000000	-1.329389	-1.048557	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1425	467	1	 3022	 2764	-36	 3025	 0.000000	-1.332433	-1.048207	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1426	469	1	 3913	 1208	-64	 3066	 0.000000	-1.336627	-1.057341	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1427	470	1	 3322	-2394	-64	 3090	 0.000000	-1.336747	-1.061867	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1428	467	1	 3022	 2764	-36	 3025	 0.000000	-1.332433	-1.048207	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1429	470	1	 3322	-2394	-64	 3090	 0.000000	-1.336747	-1.061867	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1430	471	1	 4092	 157	-52	 3094	 0.000000	-1.334715	-1.063583	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1431	468	1	 2625	 3143	-16	 3026	 0.000000	-1.329389	-1.048557	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1432	467	1	 3022	 2764	-36	 3025	 0.000000	-1.332433	-1.048207	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1433	471	1	 4092	 157	-52	 3094	 0.000000	-1.334715	-1.063583	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1434	468	1	 2625	 3143	-16	 3026	 0.000000	-1.329389	-1.048557	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1435	471	1	 4092	 157	-52	 3094	 0.000000	-1.334715	-1.063583	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1436	473	1	-916	 3992	-64	 3125	 0.000000	-1.337609	-1.072019	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1437	471	1	 4092	 157	-52	 3094	 0.000000	-1.334715	-1.063583	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1438	472	1	 3228	 2520	-64	 3097	 0.000000	-1.336766	-1.065007	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1439	473	1	-916	 3992	-64	 3125	 0.000000	-1.337609	-1.072019	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1440	475	1	 3503	-2121	 3744	 4001	 0.000000	-0.741710	-1.275466	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1441	474	1	 0	 0	 3739	 3972	 0.000000	-0.743204	-1.269316	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1442	477	1	 4076	 403	 3723	 4023	 0.000000	-0.744875	-1.281393	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1443	476	1	 3500	-2126	 3761	 4014	 0.000000	-0.739055	-1.278511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1444	475	1	 3503	-2121	 3744	 4001	 0.000000	-0.741710	-1.275466	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1445	477	1	 4076	 403	 3723	 4023	 0.000000	-0.744875	-1.281393	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1446	476	1	 3500	-2126	 3761	 4014	 0.000000	-0.739055	-1.278511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1447	477	1	 4076	 403	 3723	 4023	 0.000000	-0.744875	-1.281393	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1448	478	1	 3560	-2024	 3726	 4051	 0.000000	-0.744511	-1.287214	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1449	476	1	 3500	-2126	 3761	 4014	 0.000000	-0.739055	-1.278511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1450	478	1	 3560	-2024	 3726	 4051	 0.000000	-0.744511	-1.287214	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1451	479	1	 3683	-1790	 3758	 4075	 0.000000	-0.739486	-1.292911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1452	476	1	 3500	-2126	 3761	 4014	 0.000000	-0.739055	-1.278511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1453	479	1	 3683	-1790	 3758	 4075	 0.000000	-0.739486	-1.292911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1454	480	1	 3102	-2674	 3774	 4088	 0.000000	-0.737105	-1.295688	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1455	481	1	 2809	-2980	 3807	 4099	 0.000000	-0.732008	-1.298173	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1456	480	1	 3102	-2674	 3774	 4088	 0.000000	-0.737105	-1.295688	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1457	482	1	 3604	 1945	 3815	 4119	 0.000000	-0.730596	-1.304363	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1458	480	1	 3102	-2674	 3774	 4088	 0.000000	-0.737105	-1.295688	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1459	479	1	 3683	-1790	 3758	 4075	 0.000000	-0.739486	-1.292911	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1460	483	1	 3830	 1451	 3757	 4120	 0.000000	-0.739613	-1.304447	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1461	482	1	 3604	 1945	 3815	 4119	 0.000000	-0.730596	-1.304363	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1462	480	1	 3102	-2674	 3774	 4088	 0.000000	-0.737105	-1.295688	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1463	483	1	 3830	 1451	 3757	 4120	 0.000000	-0.739613	-1.304447	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1464	482	1	 3604	 1945	 3815	 4119	 0.000000	-0.730596	-1.304363	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1465	483	1	 3830	 1451	 3757	 4120	 0.000000	-0.739613	-1.304447	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1466	484	1	 3524	-2086	 3746	 4133	 0.000000	-0.741394	-1.306414	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
